NHPDPropertyID,PropertyName,PropertyAddress,City,State,Zip,CBSACode,CBSAType,County,CountyCode,CensusTract,CongressionalDistrict,Latitude,Longitude,PropertyStatus,ActiveSubsidies,TotalInconclusiveSubsidies,TotalInactiveSubsidies,TotalUnits,EarliestStartDate,EarliestEndDate,LatestEndDate,Owner,OwnerType,ManagerName,ManagerType,HUDPropertyID,ReacScore1,ReacScore1Date,ReacScore2,ReacScore2Date,ReacScore3,ReacScore3Date,StudioOneBedroomUnits,TwoBedroomUnits,ThreePlusBedroomUnits,PercentofELIHouseholds,TargetTenantType,FairMarketRent_2BR,EarliestConstructionDate,LatestConstructionDate,OccupancyRate,AverageMonthsOfTenancy,NumberActiveSection8,NumberInconclusiveSection8,NumberInactiveSection8,S8_1_ID,S8_1_Status,S8_1_ProgramName,S8_1_RenewalStatus,S8_1_StartDate,S8_1_EndDate,S8_1_AssistedUnits,S8_1_RentToFMR,S8_1_InacStatusDesc,S8_2_ID,S8_2_Status,S8_2_ProgramName,S8_2_RenewalStatus,S8_2_StartDate,S8_2_EndDate,S8_2_AssistedUnits,S8_2_RentToFMR,S8_2_InacStatusDesc,NumberActiveSection202,NumberInconclusiveSection202,NumberInactiveSection202,S202_1_ID,S202_1_Status,S202_1_ProgramName,S202_1_StartDate,S202_1_EndDate,S202_1_AssistedUnits,S202_1_PrincipalBalance,S202_1_InacStatusDesc,S202_2_ID,S202_2_Status,S202_2_ProgramName,S202_2_StartDate,S202_2_EndDate,S202_2_AssistedUnits,S202_2_PrincipalBalance,S202_2_InacStatusDesc,NumberActiveSection236,NumberInconclusiveSection236,NumberInactiveSection236,S236_1_ID,S236_1_Status,S236_1_ProgramName,S236_1_StartDate,S236_1_EndDate,S236_1_AssistedUnits,S236_1_InacStatusDesc,S236_2_ID,S236_2_Status,S236_2_ProgramName,S236_2_StartDate,S236_2_EndDate,S236_2_AssistedUnits,S236_2_InacStatusDesc,NumberActiveHUDInsured,NumberInconclusiveHUDInsured,NumberInactiveHud,FHA_1_ID,FHA_1_Status,FHA_1_ProgramName,FHA_1_StartDate,FHA_1_EndDate,FHA_1_AssistedUnits,FHA_1_PrincipalBalance,FHA_1_InacStatusDesc,FHA_2_ID,FHA_2_Status,FHA_2_ProgramName,FHA_2_StartDate,FHA_2_EndDate,FHA_2_AssistedUnits,FHA_2_PrincipalBalance,FHA_2_InacStatusDesc,NumberActiveLihtc,NumberInconclusiveLihtc,NumberInactiveLihtc,LIHTC_1_ID,LIHTC_1_Status,LIHTC_1_ProgramName,LIHTC_1_StartDate,LIHTC_1_EndDate,LIHTC_1_AssistedUnits,LIHTC_1_ConstructionType,LIHTC_1_InacStatusDesc,LIHTC_2_ID,LIHTC_2_Status,LIHTC_2_ProgramName,LIHTC_2_StartDate,LIHTC_2_EndDate,LIHTC_2_AssistedUnits,LIHTC_2_ConstructionType,LIHTC_2_InacStatusDesc,NumberActiveSection515,NumberInconclusiveSection515,NumberInactiveSection515,RHS515_1_ID,RHS515_1_Status,RHS515_1_ProgramName,RHS515_1_StartDate,RHS515_1_EndDate,RHS515_1_AssistedUnits,RHS515_1_PrincipalBalance,RHS515_1_InacStatusDesc,RHS515_2_ID,RHS515_2_Status,RHS515_2_ProgramName,RHS515_2_StartDate,RHS515_2_EndDate,RHS515_2_AssistedUnits,RHS515_2_PrincipalBalance,RHS515_2_InacStatusDesc,NumberActiveSection538,NumberInconclusiveSection538,NumberInactiveSection538,RHS538_1_ID,RHS538_1_Status,RHS538_1_ProgramName,RHS538_1_StartDate,RHS538_1_EndDate,RHS538_1_AssistedUnits,RHS538_1_PrincipalBalance,RHS538_1_InacStatusDesc,RHS538_2_ID,RHS538_2_Status,RHS538_2_ProgramName,RHS538_2_StartDate,RHS538_2_EndDate,RHS538_2_AssistedUnits,RHS538_2_PrincipalBalance,RHS538_2_InacStatusDesc,NumberActiveHome,NumberInconclusiveHome,NumberInactiveHome,HOME_1_ID,HOME_1_Status,HOME_1_ProgramName,HOME_1_StartDate,HOME_1_EndDate,HOME_1_AssistedUnits,HOME_1_ConstructionType,HOME_1_InacStatusDesc,HOME_2_ID,HOME_2_Status,HOME_2_ProgramName,HOME_2_StartDate,HOME_2_EndDate,HOME_2_AssistedUnits,HOME_2_ConstructionType,HOME_2_InacStatusDesc,NumberActivePublicHousing,NumberInconclusivePublicHousing,NumberInactivePublicHousing,PH_1_ID,PH_1_Status,PH_1_ProgramName,PH_1_StartDate,PH_1_EndDate,PH_1_AssistedUnits,PH_1_InacStatusDesc,PH_1_PhaCode,PH_2_ID,PH_2_Status,PH_2_ProgramName,PH_2_StartDate,PH_2_EndDate,PH_2_AssistedUnits,PH_2_InacStatusDesc,PH_2_PhaCode,NumberActiveState,NumberInconclusiveState,NumberInactiveState,State_1_ID,State_1_Status,State_1_ProgramName,State_1_StartDate,State_1_EndDate,State_1_AssistedUnits,State_1_InacStatusDesc,State_1_ConstructionType,State_2_ID,State_2_Status,State_2_ProgramName,State_2_StartDate,State_2_EndDate,State_2_AssistedUnits,State_2_InacStatusDesc,State_2_ConstructionType,NumberActivePBV,NumberInconclusivePBV,NumberInactivePBV,Pbv_1_Status,Pbv_1_ProgramName,Pbv_1_AssistedUnits,Pbv_2_Status,Pbv_2_ProgramName,Pbv_2_AssistedUnits,NumberActiveMR,NumberInconclusiveMR,NumberInactiveMR,Mr_1_Status,Mr_1_ProgramName,Mr_1_AssistedUnits,Mr_2_Status,Mr_2_ProgramName,Mr_2_AssistedUnits,OldNHPDPropertyID
1052842,PARKLAND VILLAGE APARTMENTS,6001 Parkland Ct,Forestville,MD,20747-2115,47900,Metropolitan Statistical Area,Prince Georges,24033,24033802407,04,38.855095,-76.904312,Active,1,0,2,159,1/1/2003,1/1/2033,1/1/2033,HERCULES REAL ESTATE SERVICES INC,For Profit,CF REAL ESTATE SERVICES LLC,,800219281,71c*,10/15/2018,99a,5/18/2015,99a,5/18/2015,53,106,0,,Family,1460,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,1,35424,Inactive,221(D)(4) MKT RATE MOD INC/ DISP FAMS,4/1/2005,3/1/2045,159,10006860,Terminated Mortgage,,,,,,,,,1,0,1,MDA2003073,Active,4% Tax Credit,1/1/2003,1/1/2033,159,,,MDA2004070,Inactive,4% Tax Credit,1/1/2004,1/1/2034,159,,Missing from Subsequent Updates,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
1107155,PENN MAR APARTMENTS,3747 Donnell Dr,Forestville,MD,20747-3924,47900,Metropolitan Statistical Area,Prince Georges,24033,24033802104,04,38.842609,-76.887077,Active,2,0,1,291,1/1/1999,1/1/2029,3/1/2039,DEUTSCHE BANK BERKSHIRE MORTGA,For Profit,Residential One/AHD Management LLC,,800062456,86c*,8/5/2022,91c,2/15/2019,84c*,11/9/2016,,,,,Family,1460,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,1,0,1,35472,Active,223(A)(7)/221(D)(4) MKT REFI/ MODERATE,2/1/2011,3/1/2039,291,9219512,,5235533,Inactive,221(D)(4) MKT RATE MOD INC/ DISP FAMS,4/1/1999,3/1/2039,291,,Terminated Mortgage,1,0,0,MDA1999113,Active,9% Tax Credit,1/1/1999,1/1/2029,231,Acquisition and Rehab,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
1019087,FT WASHINGTON ADVENTIST APARTMENTS,11310 Fort Washington Rd,Fort Washington,MD,20744-5809,47900,Metropolitan Statistical Area,Prince Georges,24033,24033801307,04,38.740534,-76.999378,Active,1,0,0,47,9/1/2023,8/31/2043,8/31/2043,FT WASHINGTON ADVENTIST APARTMENTS,Non-Profit,DELS MANAGEMENT SERVICES,Limited Dividend,800053930,85b,6/30/2023,88b,7/15/2021,100a,9/9/2015,47,0,0,83,Elderly,1630,1/1/2001,1/1/2001,100,105,1,0,0,MD39S971001,Active,PRAC/202,,9/1/2023,8/31/2043,47,66.44,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
1000765,BRINKLEY HILL APARTMENTS,6021 Thunder Hill Ct,Fort Washington,MD,20744-1998,47900,Metropolitan Statistical Area,Prince Georges,24033,24033801702,04,38.758,-76.9831,Active,1,0,0,59,10/1/2017,9/30/2037,9/30/2037,BRINKLEY HILL ASSOCIATES LLC,Profit Motivated,CONIFER MANAGEMENT LLC,Profit Motivated,800246011,,,,,,,0,5,0,,Disabled,1630,,,,,1,0,0,MD06RDD1206,Active,811 PRA DEMO,,10/1/2017,9/30/2037,5,66.65,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
1053328,HENSON CREEK MANOR II,5230 Haras Pl,Fort Washington,MD,20744-3806,47900,Metropolitan Statistical Area,Prince Georges,24033,24033801702,04,38.812163,-76.96071,Active,1,0,0,105,1/1/1998,1/1/2028,1/1/2028,THE HUMPHREY COMPANIES,For Profit,,,,,,,,,,0,63,42,,,1630,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,MDA1998015,Active,9% Tax Credit,1/1/1998,1/1/2028,105,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
1052932,FTWASHINTON MANOR APARTMENTS,10850 Indian Head Hwy,Fort Washington,MD,20744-4063,47900,Metropolitan Statistical Area,Prince Georges,24033,24033801313,04,38.742954,-76.991375,Active,3,0,4,150,3/1/1986,10/29/2030,1/1/2037,RESIDENTIAL ONE/EQUITY MGMT,For Profit,,,,,,,,,,53,97,0,,Elderly or disabled,1630,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,3,15004,Inactive,223(D) 2YR OPR LOSS/207 APTS,3/1/1986,3/1/2024,150,,Terminated Mortgage,43062,Inactive,223(A)(7)/232 REFI/ NURSING HOME,8/1/2002,7/1/2036,150,,Terminated Mortgage,2,0,1,MDA20079135,Active,,1/1/2007,1/1/2037,150,,,MDA2007050,Active,4% Tax Credit,1/1/2007,1/1/2037,150,New Construction,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,1917600812,Active,HOME,10/29/2010,10/29/2030,11,Acquisition and New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
1053107,WOODSIDE VILLAGE,6801 Bock Rd,Fort Washington,MD,20744-3264,47900,Metropolitan Statistical Area,Prince Georges,24033,24033801409,04,38.796499,-76.979447,Active,1,0,4,200,1/1/1995,10/1/2049,10/1/2049,COLUMBIANATIONAL REAL ESTATE F,For Profit,HAI MANAGEMENT INC,,800240649,67c,11/21/2022,60c,11/17/2021,99b,6/1/2017,84,26,0,,Elderly,1630,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,1,0,0,11244,Active,207/ 223(F) PUR/ REFIN HSG,11/1/2014,10/1/2049,200,14697740,,,,,,,,,,0,0,4,MDA0000780,Inactive,,,,110,,Missing from Subsequent Updates,MDA0000785,Inactive,,,,90,,Missing from Subsequent Updates,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
1003777,HENSON CREEK MANOR APARTMENTS,5301 Haras Pl,Fort Washington,MD,20744-3044,47900,Metropolitan Statistical Area,Prince Georges,24033,24033801702,04,38.81165,-76.96011,Active,3,0,0,210,1/1/1998,3/24/2025,8/1/2051,DWIGHT CAPITAL LLC,Non-Profit,RESIDENTIAL ONE LLC,,800242632,,,,,,,,,,,Family,1630,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,1,0,0,11260,Active,207/ 223(F) PUR/ REFIN HSG,9/1/2016,8/1/2051,210,20676700,,,,,,,,,,1,0,0,MDA1998280,Active,,1/1/1998,1/1/2028,105,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,1917600305,Active,HOME,3/24/2005,3/24/2025,11,Acquisition and New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
1052654,VESTA HOUSING INC,9006 4th St,Glenarden,MD,20706-2822,47900,Metropolitan Statistical Area,Prince Georges,24033,24033803606,04,38.971993,-76.858694,Active,1,0,0,21,6/1/2023,5/31/2036,5/31/2036,VESTA HOUSING INC,Non-Profit,VESTA INC,Non-Profit,800009506,82c,8/21/2018,94b,9/17/2014,94b,9/11/2014,21,0,0,100,Disabled,1610,1/1/1994,1/1/1994,93,48,1,0,0,MD39Q931002,Active,PRAC/811,,6/1/2023,5/31/2036,21,50.05,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
1053401,HAWKINS MANOR II,8506 Fulton Ave,Glenarden,MD,20706-1504,47900,Metropolitan Statistical Area,Prince Georges,24033,24033803508,04,38.931606,-76.865229,Active,1,0,0,60,12/31/1969,1/1/2025,1/1/2025,Glenarden Housing Authority,Public Entity,Glenarden Housing Authority,Public Entity,,62c*,10/17/2022,60,1/29/2018,75,1/8/2016,,,,81,,1610,1/1/1972,1/1/1972,97,101,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,MD011000001,Active,Public Housing,12/31/1969,,60,,MD011,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
1053342,GLENREED APARTMENTS,3202 Reed St,Glenarden,MD,20706-1548,47900,Metropolitan Statistical Area,Prince Georges,24033,24033803602,04,38.933977,-76.862676,Active,3,0,2,104,6/1/1970,11/12/2028,7/1/2051,DEPARTMENT HOUSING COMM DEV,,THE AFFORDABLE HOUSING MANAGEMENT GROUP,,800025394,80c*,6/16/2023,62c*,5/18/2022,81b,9/6/2018,,,,,Family,1610,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,1,0,2,98057,Active,542(C) HFA RISK SHARING-RECENT COMP,8/1/2012,7/1/2051,104,3781220,,55023,Inactive,221(D)(3) BMIR URBAN RENEWAL/ COOP HSG,6/1/1970,5/1/2010,105,,,1,0,0,MDA2012035,Active,,1/1/2012,1/1/2042,104,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,1917601633,Active,HOME,11/12/2013,11/12/2028,14,Acquisition and Rehabilitation,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
1053344,GLENARDEN WOODS APARTMENTS,7926 Glenarden Pkwy,Glenarden,MD,20706-1752,47900,Metropolitan Statistical Area,Prince Georges,24033,24033803602,04,38.933674,-76.867317,Active,3,0,1,152,11/1/1969,11/12/2028,7/1/2051,DEPARTMENT HOUSING COMM DEV,,THE AFFORDABLE HOUSING MANAGEMENT GROUP,,800009243,68c*,6/6/2023,75c*,5/16/2022,89c*,8/14/2018,,,,,Family,1610,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,1,0,1,98058,Active,542(C) HFA RISK SHARING-RECENT COMP,8/1/2012,7/1/2051,152,5222919,,55017,Inactive,221(D)(3) BMIR URBAN RENEWAL/ COOP HSG,11/1/1969,10/1/2009,152,,Terminated Mortgage,1,0,0,MDA2012030,Active,,1/1/2012,1/1/2042,152,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,1917601632,Active,HOME,11/12/2013,11/12/2028,18,Acquisition and Rehabilitation,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
1052734,GLENARDEN II,8405 Hamlin St,Glenarden,MD,20706-1409,47900,Metropolitan Statistical Area,Prince Georges,24033,24033803508,04,38.924973,-76.861894,Inactive,0,2,2,238,11/1/1971,1/1/2014,1/1/2014,United Glenarden II LP,For Profit,Intercoastal Property Services LLC,For Profit,800009241,56c*,7/12/2012,56c*,7/5/2012,54c*,12/13/2011,,,,,,1610,,,,,0,0,1,MD39L000006,Inactive,LMSA,,8/1/2002,7/31/2022,225,68.2,End Date Passed,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,2,1,12005,Inconclusive,241(A)/ 236 /IMPROV + ADD/LOWER INC FA,4/1/1991,3/1/2026,237,,Terminated Mortgage,45002,Inconclusive,223(A)(7)/236(J)(1) REFI/ LOWER INC FAMI,9/1/2002,8/1/2027,238,,Terminated Mortgage,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
1182097,GLENARDEN I,3012 Brightseat Rd,Glenarden,MD,20706-1431,47900,Metropolitan Statistical Area,Prince Georges,24033,24033803508,04,38.92511,-76.858671,Inactive,0,2,1,340,5/1/1970,1/1/2014,1/1/2014,,,,,,,,,,,,,,,,,1610,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,2,1,14006,Inconclusive,241(A)/ 221-BMIR IMPROVEMENTS + ADDITION,4/1/1991,3/1/2026,340,,,35406,Inconclusive,223(A)(7)/221(D)(4) MKT REFI/ MODERATE,10/1/2002,9/1/2032,340,,Terminated Mortgage,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
1012093,,9946 Elm St,Glenn Dale,MD,20769,47900,Metropolitan Statistical Area,Prince Georges,24033,24033800408,04,38.9832,-76.8108,Inactive,0,0,1,1,3/30/2005,3/30/2020,3/30/2020,VESTA INC,,,,,,,,,,,,,,,,2330,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,1,1917600054,Inactive,HOME,3/30/2005,3/30/2020,1,Acquisition and Rehabilitation,End Date Passed,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
1147525,WOODLANDS AT REID TEMPLE,11600 Glenn Dale Blvd,Glenn Dale,MD,20769-9014,47900,Metropolitan Statistical Area,Prince Georges,24033,24033800408,04,38.9832,-76.8108,Active,4,0,0,252,1/1/2021,12/29/2042,5/1/2061,DEPARTMENT HOUSING COMM DEV,For Profit,,,800248839,,,,,,,195,57,0,,Elderly or disabled,2330,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,1,0,0,98091,Active,542(C) HFA RISK SHARING-RECENT COMP,6/1/2021,5/1/2061,252,32861240,,,,,,,,,,1,0,0,MDA2021025,Active,4% Tax Credit,1/1/2021,1/1/2051,252,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,2,0,0,44206424,Active,HOME,12/29/2022,12/29/2042,11,New Construction Only,,1917602516,Active,HOME,5/10/2023,5/10/2043,4,New Construction Only,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
1052709,GREEN RIDGE HOUSE,22 Ridge Rd,Greenbelt,MD,20770-1758,47900,Metropolitan Statistical Area,Prince Georges,24033,24033806708,04,38.998608,-76.874418,Active,1,0,0,101,5/1/2018,4/30/2038,4/30/2038,The City of Greenbelt,Non-Profit,COMMUNITY REALTY COMPANY INC,Profit Motivated,800009248,96b,6/24/2022,94b,2/14/2018,94b,2/13/2018,100,0,0,89,Elderly,1790,,,96,88,1,0,0,MD39H020001,Active,HFDA/8 NC,2: Request Renewal Without Restructuring at or Below Comparable Rents,5/1/2018,4/30/2038,100,83.8,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
1052824,PARKWAY APARTMENTS,4401 23rd Pkwy,Hillcrest Heights,MD,20748-4421,47900,Metropolitan Statistical Area,Prince Georges,24033,24033801808,04,38.829842,-76.957022,Active,2,0,2,159,3/1/1979,1/1/2033,10/1/2050,WELLS FARGO BANK NA,For Profit,GRADY MANAGEMENT INC,,800215482,61c*,2/12/2020,54c*,5/8/2019,73c*,5/7/2018,18,120,21,,Family,1470,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,1,0,2,35514,Active,223(A)(7)/221(D)(4) MKT REFI/ MODERATE,11/1/2013,10/1/2050,159,7705304,,11024,Inactive,207/ 223(F) PUR/ REFIN HSG,3/1/1979,2/1/2014,161,,Terminated Mortgage,1,0,0,MDA2003070,Active,4% Tax Credit,1/1/2003,1/1/2033,143,Acquisition and Rehab,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
1053488,LESLIE'S HOUSE,1213 Hill Rd,Hyattsville,MD,20785-4347,47900,Metropolitan Statistical Area,Prince Georges,24033,24033803524,04,38.907051,-76.893746,Inactive,0,0,2,1,3/23/2005,3/23/2015,9/30/2015,HOUSING AUTHORITY OF PGC,,,,,,,,,,,,,,,,1480,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,2,1917600885,Inactive,HOME,3/23/2005,3/23/2015,1,Acquisition and Rehabilitation,End Date Passed,1917600983,Inactive,HOME,9/30/2005,9/30/2015,1,Acquisition and Rehabilitation,End Date Passed,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
1019111,GUIDE MARYWOOD HOUSE,7103 Marywood St,Hyattsville,MD,20784-1626,47900,Metropolitan Statistical Area,Prince Georges,24033,24033803803,04,38.9488,-76.89214,Active,1,0,0,6,9/1/2023,8/31/2043,8/31/2043,GUIDE MARYWOOD HOUSE INC,Non-Profit,GUIDE MARYWOOD HOUSE INC,Non-Profit,800215276,73c*,8/7/2023,79b,9/20/2022,74b,3/3/2020,6,0,0,,Disabled,1290,1/1/2001,1/1/2001,,,1,0,0,MD39Q011002,Active,PRAC/811,,9/1/2023,8/31/2043,6,47.62,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
